fixture_id,player_id,player_name,team_id,team_name,position,starter,active,bib,stat_assists,stat_blocks,stat_blocksReceived,stat_efficiency,stat_foulsTotal,stat_freeThrowsAttempted,stat_freeThrowsMade,stat_freeThrowsPercentage,stat_minutes,stat_plusMinus,stat_points,stat_pointsThreeAttempted,stat_pointsThreeMade,stat_pointsThreePercentage,stat_pointsTwoAttempted,stat_pointsTwoMade,stat_pointsTwoPercentage,stat_rebounds,stat_reboundsDefensive,stat_reboundsOffensive,stat_steals,stat_turnovers,side
53a974bb-6715-11f0-9146-9ffadebc148f,9499a029-39e3-11ed-8df5-793e50a6f018,Alexy Ragoo-Francillette,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,SF,False,False,97,,,,0,0,,0,,,,0,,,,,,,,,,,,
53a974bb-6715-11f0-9146-9ffadebc148f,e485c1a2-7f36-11f0-9109-25c45e5bed4b,Logan Bourgeois,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,SG,False,False,95,0.0,0.0,0.0,-1,0,0.0,0,,PT0M59S,3.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
53a974bb-6715-11f0-9146-9ffadebc148f,33887d3c-81bf-11f0-9b8d-5d6cb4cc2175,Kyllian Michee,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,PG,False,False,8,0.0,0.0,0.0,2,2,0.0,0,,PT10M41S,8.0,3,2.0,1.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
53a974bb-6715-11f0-9146-9ffadebc148f,44325f4e-f5c1-11eb-a66d-829fa53c4950,Kevarrius Hayes,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,C,True,False,13,0.0,1.0,0.0,16,3,7.0,4,57.14,PT32M17S,5.0,18,0.0,0.0,,7.0,7.0,100.0,2.0,2.0,0.0,1.0,3.0,
53a974bb-6715-11f0-9146-9ffadebc148f,5f8e7294-7685-11ef-8d9c-a18f01069e49,Maxim Klitschko,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,C,False,False,6,0.0,0.0,0.0,0,1,0.0,0,,PT1M8S,3.0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
53a974bb-6715-11f0-9146-9ffadebc148f,740d86d6-19ce-11ec-b9bf-0ed1e7a39c30,Mike James,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,PG,True,False,55,6.0,0.0,0.0,23,4,7.0,7,100.0,PT37M5S,2.0,21,5.0,2.0,40.0,6.0,4.0,66.67,5.0,5.0,0.0,0.0,4.0,
53a974bb-6715-11f0-9146-9ffadebc148f,771c39e8-f5c1-11eb-84fd-ca416e2dae99,Elie Okobo,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,SG,False,False,0,9.0,0.0,1.0,21,2,4.0,4,100.0,PT32M41S,3.0,14,5.0,0.0,0.0,7.0,5.0,71.43,6.0,6.0,0.0,1.0,2.0,
53a974bb-6715-11f0-9146-9ffadebc148f,98ebfa54-f5c1-11eb-98e8-26dc0ccd4703,Matthew Strazel,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,PG,True,False,32,4.0,0.0,0.0,22,2,2.0,2,100.0,PT34M24S,-5.0,21,6.0,3.0,50.0,6.0,5.0,83.33,4.0,4.0,0.0,1.0,4.0,
53a974bb-6715-11f0-9146-9ffadebc148f,9aff628e-8d8e-11f0-b8cc-ab63942874bb,Nemanja Nedovic,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,G,True,False,26,6.0,0.0,0.0,24,4,2.0,2,100.0,PT25M20S,3.0,20,7.0,4.0,57.14,3.0,3.0,100.0,1.0,1.0,0.0,0.0,0.0,
53a974bb-6715-11f0-9146-9ffadebc148f,9b84d7ea-f5c1-11eb-98e8-26dc0ccd4703,Terry Tarpey,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,GF,False,False,22,0.0,0.0,0.0,11,4,2.0,0,0.0,PT24M32S,0.0,9,3.0,3.0,100.0,0.0,0.0,,3.0,3.0,0.0,1.0,0.0,
53a974bb-6715-11f0-9146-9ffadebc148f,c442da6d-22ec-11ed-8c7a-35a7ebe7d531,Jaron Blossomgame,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,F,True,False,4,2.0,0.0,0.0,14,1,2.0,2,100.0,PT26M56S,1.0,12,4.0,2.0,50.0,5.0,2.0,40.0,5.0,3.0,2.0,0.0,0.0,
53a974bb-6715-11f0-9146-9ffadebc148f,fca12534-5306-11ee-91a0-f3da3328bc44,Yssam Moungalla,736b73ae-55bc-11f0-820e-2bf5ce89dac3,Monaco,SF,False,False,9,,,,0,0,,0,,,,0,,,,,,,,,,,,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,08ee670c-f5c1-11eb-9523-523277e9c17f,Johnny Berhanemeskel,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,G,False,False,8,0.0,0.0,0.0,2,1,1.0,1,100.0,PT14M35S,-7.0,5,3.0,0.0,0.0,3.0,2.0,66.67,2.0,2.0,0.0,0.0,1.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,095e7eb6-1af6-11ec-9856-12f50d8e35a8,David Simonovic,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,FC,False,False,4,,,,0,0,,0,,,,0,,,,,,,,,,,,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,2d646028-f5c1-11eb-9209-7a548989cd8b,Lucas Dufeal,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,PF,False,False,32,1.0,1.0,0.0,9,0,2.0,2,100.0,PT17M32S,-2.0,6,0.0,0.0,,2.0,2.0,100.0,2.0,1.0,1.0,1.0,2.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,2fe0c203-e346-11ed-9011-7582b9d563e0,Bastien Grasshoff,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,G,False,False,1,,,,0,0,,0,,,,0,,,,,,,,,,,,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,37652112-5d37-11ef-9bbe-fd8b6d9eea4b,Shannon Bogues,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,G,False,False,5,1.0,0.0,0.0,11,2,6.0,6,100.0,PT19M47S,-15.0,14,1.0,0.0,0.0,7.0,4.0,57.14,1.0,0.0,1.0,1.0,2.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,4b138c34-f5c1-11eb-a66d-829fa53c4950,Jonathan Jeanne,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,C,False,False,18,1.0,0.0,0.0,2,0,0.0,0,,PT8M20S,-4.0,0,0.0,0.0,,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,7e1b1e02-00e9-11ec-bbcf-821f7c8326e5,TaShawn Thomas,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,FC,True,False,35,1.0,0.0,1.0,15,4,0.0,0,,PT26M32S,-5.0,10,0.0,0.0,,8.0,5.0,62.5,7.0,6.0,1.0,0.0,0.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,8f622249-4e1f-11ee-ac05-c3b602baa873,David DiLeo,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,F,True,False,34,4.0,0.0,0.0,12,1,1.0,1,100.0,PT23M41S,-6.0,12,9.0,3.0,33.33,4.0,1.0,25.0,3.0,0.0,3.0,2.0,0.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,9ce8f025-4e2a-11ee-bd34-59e185bb484b,Ugo Doumbia,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,GF,False,False,10,0.0,0.0,0.0,7,4,0.0,0,,PT15M59S,1.0,4,1.0,0.0,0.0,2.0,2.0,100.0,3.0,2.0,1.0,2.0,1.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,a5434fa7-8dbc-11f0-a19f-4b08964aa8c0,Travante Williams,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,GF,True,False,3,0.0,0.0,0.0,5,3,2.0,2,100.0,PT15M6S,-4.0,2,1.0,0.0,0.0,0.0,0.0,,3.0,2.0,1.0,2.0,1.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,ad40e09f-7f9b-11ee-aab4-3bd7c70316ce,Trevor Hudgins,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,G,True,False,12,2.0,1.0,2.0,6,1,4.0,3,75.0,PT30M54S,-5.0,16,11.0,3.0,27.27,7.0,2.0,28.57,2.0,2.0,0.0,0.0,1.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,add40524-f5c1-11eb-99bb-ced52db5cef5,Wilfried Yeguete,7e9f3d8d-55bb-11f0-ae66-df8c8ac8c329,Le Mans,C,True,False,15,2.0,0.0,0.0,7,2,2.0,1,50.0,PT27M39S,-13.0,3,0.0,0.0,,4.0,1.0,25.0,4.0,2.0,2.0,2.0,0.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,21e33d54-8320-11f0-b859-5febd7d61eea,Fousseyni Traore,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,C,False,False,32,0.0,0.0,0.0,6,0,2.0,2,100.0,PT9M17S,6.0,2,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,2f162816-81b8-11f0-a812-af5d248381c5,Mike Davis Jr,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,SG,False,False,4,2.0,0.0,0.0,2,2,3.0,2,66.67,PT19M17S,11.0,9,6.0,1.0,16.67,4.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,2fd8c081-8330-11f0-ba77-9dc1d185c8c1,Gabe Brown,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,SF,True,False,44,1.0,0.0,1.0,15,2,3.0,3,100.0,PT32M56S,17.0,18,6.0,3.0,50.0,4.0,3.0,75.0,2.0,2.0,0.0,0.0,2.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,3f8d6053-835f-11f0-b05b-3d310e8ee18e,Ben Gregg,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,PF,True,False,12,2.0,2.0,0.0,8,2,2.0,1,50.0,PT21M32S,12.0,4,3.0,1.0,33.33,2.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,43869a8c-81ad-11f0-83b4-ab0456e6c159,Nelly Joseph,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,C,True,False,1,1.0,1.0,0.0,30,2,2.0,1,50.0,PT30M44S,6.0,21,0.0,0.0,,11.0,10.0,90.91,10.0,7.0,3.0,1.0,2.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,4edb415f-2118-11ed-a43f-1754475bba97,Marcus Keene,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,PG,True,False,3,9.0,0.0,1.0,12,3,3.0,3,100.0,PT31M14S,1.0,14,6.0,1.0,16.67,8.0,4.0,50.0,1.0,1.0,0.0,0.0,3.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,6054d2b0-f5c1-11eb-a219-9a556ec2037c,Jean-Baptiste Maille,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,G,False,False,23,1.0,0.0,0.0,8,5,0.0,0,,PT9M26S,3.0,5,1.0,1.0,100.0,1.0,1.0,100.0,2.0,1.0,1.0,0.0,0.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,71b85892-f5c1-11eb-a219-9a556ec2037c,Abdoulaye Ndoye,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,G,True,False,11,3.0,0.0,0.0,12,2,0.0,0,,PT27M50S,6.0,9,4.0,1.0,25.0,5.0,3.0,60.0,8.0,7.0,1.0,1.0,4.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,8121e67c-f5c1-11eb-98e8-26dc0ccd4703,William Pfister,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,FC,False,False,5,0.0,0.0,0.0,4,0,0.0,0,,PT17M53S,-2.0,2,0.0,0.0,,2.0,1.0,50.0,3.0,1.0,2.0,0.0,0.0,
0cc9a08e-6715-11f0-bdfa-27e6e78614e1,849fbd6e-531f-11ee-a12c-9102023c3eb7,Jahel Trefle,88bff512-55bd-11f0-aa84-8366061a4b55,Strasbourg,PF,False,False,21,,,,0,0,,0,,,,0,,,,,,,,,,,,
533fb1df-6715-11f0-a8e0-9ffadebc148f,16742263-7694-11ef-bc34-f71ff3d15fb8,Aaron Towo-Nansi,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,PG,False,False,79,4.0,0.0,0.0,5,0,2.0,2,100.0,PT7M59S,3.0,2,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,179e1860-f5c1-11eb-9523-523277e9c17f,T.J. Campbell,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,PG,True,False,44,5.0,0.0,0.0,9,2,2.0,2,100.0,PT14M20S,24.0,8,4.0,2.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,2590ac94-f5c1-11eb-9209-7a548989cd8b,Nathan De Sousa,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,PG,False,False,7,5.0,0.0,0.0,14,2,6.0,5,83.33,PT19M20S,8.0,10,5.0,1.0,20.0,2.0,1.0,50.0,4.0,2.0,2.0,2.0,1.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,29676506-f5c1-11eb-b22b-52d2151fde64,Digué Diawara,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,F,False,False,6,3.0,0.0,0.0,9,2,4.0,3,75.0,PT16M42S,2.0,6,3.0,1.0,33.33,0.0,0.0,,2.0,1.0,1.0,1.0,0.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,38bcf6ff-6096-11ef-939d-d3fd8a56a03b,Jamuni McNeace,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,C,True,False,8,2.0,1.0,0.0,4,4,0.0,0,,PT18M20S,21.0,2,0.0,0.0,,2.0,1.0,50.0,4.0,4.0,0.0,0.0,4.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,3932a715-80c8-11f0-b706-1bd20169e994,Qudus Wahab,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,C,False,False,22,1.0,0.0,0.0,8,0,8.0,4,50.0,PT18M47S,13.0,6,0.0,0.0,,3.0,1.0,33.33,7.0,5.0,2.0,1.0,1.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,5e2c6f8b-1ec5-11f1-8b6b-eb3faaada99b,Noah Locke,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,SG,False,False,5,0.0,0.0,0.0,15,3,3.0,3,100.0,PT18M8S,2.0,17,7.0,4.0,57.14,2.0,1.0,50.0,4.0,3.0,1.0,0.0,2.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,c6ea2636-80c9-11f0-a717-83ebebcc79ae,Chibuzo Agbo,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,SF,True,False,23,1.0,0.0,1.0,30,3,7.0,6,85.71,PT22M8S,33.0,31,8.0,7.0,87.5,3.0,2.0,66.67,1.0,1.0,0.0,1.0,1.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,d37836d0-5ed5-11ef-b85c-1b24c44600a8,Mohamed Diarra,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,FC,True,False,93,5.0,1.0,0.0,20,1,4.0,3,75.0,PT19M11S,31.0,6,1.0,1.0,100.0,0.0,0.0,,7.0,7.0,0.0,2.0,0.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,e443f166-80c8-11f0-b7a6-f37fb789a721,Keshawn Justice,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,PF,False,False,21,2.0,0.0,0.0,7,2,0.0,0,,PT20M50S,6.0,5,5.0,1.0,20.0,3.0,1.0,33.33,4.0,3.0,1.0,2.0,0.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,fb62a42a-17c3-11ec-9a27-b6563546985f,Sublime Gbiegba,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,FC,False,False,31,0.0,0.0,0.0,0,0,0.0,0,,PT2M53S,3.0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,ff4ef09a-f5c0-11eb-9523-523277e9c17f,Gerald Ayayi,c281453b-55b7-11f0-a6ef-350ae152a495,Cholet,G,True,False,11,2.0,0.0,1.0,21,1,3.0,3,100.0,PT21M26S,39.0,18,3.0,1.0,33.33,10.0,6.0,60.0,6.0,5.0,1.0,3.0,2.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,0a26b3fe-f5c1-11eb-9523-523277e9c17f,Justin Bibbins,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,PG,True,False,1,7.0,0.0,0.0,21,5,4.0,4,100.0,PT26M41S,-10.0,17,6.0,3.0,50.0,3.0,2.0,66.67,3.0,1.0,2.0,0.0,2.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,2d558e2c-f5c1-11eb-9209-7a548989cd8b,Robin Ducoté,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,GF,False,False,6,1.0,0.0,0.0,0,2,0.0,0,,PT17M26S,-26.0,0,2.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,3637080f-82fd-11f0-99c6-1b4cfd1349bf,Tariq Owens,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,PF,False,False,41,1.0,1.0,0.0,13,4,0.0,0,,PT19M35S,-24.0,9,2.0,1.0,50.0,3.0,3.0,100.0,5.0,4.0,1.0,0.0,2.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,46f324a2-f5c1-11eb-b22b-52d2151fde64,David Holston,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,PG,False,False,11,4.0,0.0,0.0,0,4,0.0,0,,PT21M11S,-21.0,3,6.0,1.0,16.67,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,47e18016-f5c1-11eb-b22b-52d2151fde64,Gregor Hrovat,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,SF,True,False,15,1.0,0.0,1.0,11,1,10.0,9,90.0,PT29M5S,-21.0,18,8.0,1.0,12.5,5.0,3.0,60.0,2.0,2.0,0.0,5.0,5.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,482f8236-82fe-11f0-b15a-f5ffd7dc4723,Jordan Barnett,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,SF,True,False,21,1.0,1.0,0.0,13,4,3.0,3,100.0,PT27M27S,-29.0,9,5.0,0.0,0.0,4.0,3.0,75.0,9.0,9.0,0.0,0.0,1.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,4e30de58-f5c1-11eb-8270-42f64c8284cd,Axel Julien,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,G,True,False,83,5.0,0.0,0.0,-2,3,2.0,1,50.0,PT26M50S,-33.0,1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,81f5d963-79da-11ec-85bb-b56d8f810338,Mervyn Muamba,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,PF,False,False,3,0.0,0.0,0.0,-1,0,0.0,0,,PT2M53S,-3.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,d823aa93-eba6-11f0-b6fa-af1916dd8d48,Kregor Hermet,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,FC,True,False,13,4.0,0.0,1.0,22,4,2.0,2,100.0,PT28M56S,-18.0,17,5.0,3.0,60.0,7.0,3.0,42.86,7.0,5.0,2.0,0.0,0.0,
533fb1df-6715-11f0-a8e0-9ffadebc148f,e96cd42b-56c7-11ee-8840-452cff51c27f,Tom Audry,238ad480-55b8-11f0-ada9-1b2b39c0d600,Dijon,SF,False,False,9,,,,0,0,,0,,,,0,,,,,,,,,,,,
0d990aad-6715-11f0-b598-27e6e78614e1,0602120f-c617-11f0-a9dd-810bdb91b6f0,Jared Rhoden,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,,True,False,8,0.0,0.0,0.0,16,1,0.0,0,,PT19M23S,13.0,17,5.0,1.0,20.0,7.0,7.0,100.0,3.0,2.0,1.0,1.0,1.0,
0d990aad-6715-11f0-b598-27e6e78614e1,0b6849a9-8973-11f0-96d6-f5d423102938,Justin Robinson,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,PG,False,False,5,4.0,0.0,0.0,8,5,2.0,2,100.0,PT13M21S,13.0,10,6.0,2.0,33.33,4.0,1.0,25.0,1.0,1.0,0.0,1.0,1.0,
0d990aad-6715-11f0-b598-27e6e78614e1,19af212c-65c3-11ef-8278-55783936e9c6,Daulton Hommes,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,F,True,False,34,1.0,2.0,0.0,3,3,0.0,0,,PT18M38S,12.0,0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,
0d990aad-6715-11f0-b598-27e6e78614e1,19d21280-f5c1-11eb-affe-9a15732db640,Léopold Cavaliere,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,SF,False,False,4,2.0,0.0,0.0,8,0,0.0,0,,PT20M41S,18.0,2,1.0,0.0,0.0,1.0,1.0,100.0,5.0,2.0,3.0,0.0,0.0,
0d990aad-6715-11f0-b598-27e6e78614e1,2b57a772-f5c1-11eb-9209-7a548989cd8b,Allan Dokossi,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,C,False,False,13,0.0,0.0,0.0,6,3,2.0,1,50.0,PT13M20S,8.0,7,0.0,0.0,,4.0,3.0,75.0,3.0,3.0,0.0,0.0,2.0,
0d990aad-6715-11f0-b598-27e6e78614e1,45ef6ab6-f5c1-11eb-b22b-52d2151fde64,Nadir Hifi,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,G,True,False,2,6.0,0.0,0.0,16,2,1.0,1,100.0,PT20M29S,15.0,16,7.0,3.0,42.86,6.0,3.0,50.0,4.0,4.0,0.0,1.0,4.0,
0d990aad-6715-11f0-b598-27e6e78614e1,73628de3-8972-11f0-94c0-9d4a59824b19,Lamar Stevens,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,PF,False,False,9,2.0,0.0,0.0,7,1,0.0,0,,PT15M57S,14.0,6,3.0,0.0,0.0,4.0,3.0,75.0,4.0,3.0,1.0,1.0,2.0,
0d990aad-6715-11f0-b598-27e6e78614e1,793bb172-f5c1-11eb-84fd-ca416e2dae99,Yakuba Ouattara,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,SG,False,False,24,0.0,0.0,0.0,14,2,3.0,2,66.67,PT15M6S,7.0,15,3.0,3.0,100.0,3.0,2.0,66.67,3.0,1.0,2.0,0.0,2.0,
0d990aad-6715-11f0-b598-27e6e78614e1,937d5126-f5c1-11eb-98e8-26dc0ccd4703,Enzo Shahrvin,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,FC,False,False,18,0.0,1.0,0.0,8,1,1.0,1,100.0,PT14M,8.0,3,0.0,0.0,,2.0,1.0,50.0,5.0,1.0,4.0,0.0,0.0,
0d990aad-6715-11f0-b598-27e6e78614e1,9980401f-4fb4-11ee-881a-bbc84a1b2c56,Sebastian Herrera,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,SG,False,False,7,1.0,0.0,0.0,10,0,0.0,0,,PT17M5S,9.0,8,4.0,2.0,50.0,1.0,1.0,100.0,3.0,3.0,0.0,0.0,0.0,
0d990aad-6715-11f0-b598-27e6e78614e1,be505b81-8978-11f0-a360-3db68febfe47,Mouhamed Faye,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,C,True,False,15,0.0,0.0,0.0,5,2,0.0,0,,PT12M42S,14.0,2,0.0,0.0,,3.0,1.0,33.33,6.0,3.0,3.0,0.0,1.0,
0d990aad-6715-11f0-b598-27e6e78614e1,d4ff173b-4d4b-11ee-a645-392561352599,Joël Ayayi,f43b1b0f-55bc-11f0-84d9-01499d2f0a07,Paris,SG,True,False,11,2.0,0.0,0.0,15,4,0.0,0,,PT19M26S,19.0,13,6.0,3.0,50.0,3.0,2.0,66.67,3.0,1.0,2.0,2.0,1.0,
0d990aad-6715-11f0-b598-27e6e78614e1,0c8e19b5-c492-11f0-a4e2-4133d5607aa9,Cat Barber,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,G,True,False,1,0.0,0.0,0.0,1,1,3.0,1,33.33,PT22M54S,-11.0,5,0.0,0.0,,4.0,2.0,50.0,1.0,1.0,0.0,0.0,1.0,
0d990aad-6715-11f0-b598-27e6e78614e1,239f107e-f5c1-11eb-9209-7a548989cd8b,Jean-Philippe Dally,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,PF,False,False,77,1.0,0.0,0.0,3,3,2.0,2,100.0,PT11M2S,-15.0,5,3.0,1.0,33.33,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
0d990aad-6715-11f0-b598-27e6e78614e1,24b95e5e-03f1-11ec-85c8-bad52cb9a8f0,Lucas Boucaud,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,PG,False,False,10,1.0,0.0,0.0,1,2,0.0,0,,PT14M6S,-16.0,3,1.0,1.0,100.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,
0d990aad-6715-11f0-b598-27e6e78614e1,2993c826-f5c1-11eb-b22b-52d2151fde64,Neftali Difuidi,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,GF,False,False,6,1.0,0.0,0.0,7,1,2.0,2,100.0,PT20M29S,-16.0,9,5.0,1.0,20.0,4.0,2.0,50.0,1.0,0.0,1.0,2.0,0.0,
0d990aad-6715-11f0-b598-27e6e78614e1,4cbdeef8-f5c1-11eb-a66d-829fa53c4950,Nick Johnson,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,G,True,False,13,5.0,0.0,0.0,12,3,3.0,1,33.33,PT25M53S,-16.0,14,4.0,1.0,25.0,7.0,5.0,71.43,2.0,2.0,0.0,1.0,3.0,
0d990aad-6715-11f0-b598-27e6e78614e1,779b45d0-f5c1-11eb-84fd-ca416e2dae99,Giovan Oniangue,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,SF,True,False,5,0.0,0.0,0.0,3,2,2.0,2,100.0,PT22M41S,-7.0,8,6.0,2.0,33.33,0.0,0.0,,1.0,1.0,0.0,0.0,2.0,
0d990aad-6715-11f0-b598-27e6e78614e1,7bc3ca8a-7f2f-11f0-bf55-89185d2ef1d8,Eddie Ekiyor,689d1a0a-55bd-11f0-920c-f5c62c2828ba,Saint-Quentin,C,True,False,3,1.0,0.0,1.0,13,2,6.0,4,66.67,PT24M50S,-18.0,13,1.0,1.0,100.0,7.0,3.0,42.86,8.0,6.0,2.0,0.0,3.0,
